second,CH1,CH2,CH3,CH4
-0.13375,-0.267206,0,3.7812773,2.0660885
-0.1335,-0.3292471,0,3.7788944,2.3120603
-0.13325,-0.267206,0,3.8592964,2.4728643
-0.133,-0.3270545,-0.0205535,3.7788944,2.6935168
-0.13275,-0.2673963,0,3.8592964,3.0356784
-0.1325,-0.267206,0,3.7194264,3.2768844
-0.13225,-0.3088838,0,3.8176186,3.5984924
-0.132,-0.3296276,0.0624216,3.841316,3.821718
-0.13175,-0.347608,-0.0027634,3.9369351,4.0005025
-0.1315,-0.267206,-0.160804,3.8592964,4.1613065
-0.13125,-0.267206,-0.080402,3.8592964,4.5190656
-0.131,-0.2517987,-0.080402,3.7788944,4.7241205
-0.13075,-0.267206,-0.080402,3.8592964,4.9599901
-0.1305,-0.2411258,-0.1064823,3.8592964,5.0718088
-0.13025,-0.186804,-0.080402,3.7788944,5.3673366
-0.13,-0.2543718,-0.080402,3.8592964,5.6889447
-0.12975,-0.2592964,-0.080402,3.8513869,5.8497487
-0.1295,-0.2154574,-0.080402,3.8592964,6.0105527
-0.12925,-0.2178089,-0.080402,3.7788944,6.350553
-0.129,-0.267206,-0.0906631,3.7788944,6.5733668
-0.12875,-0.186804,-0.160804,3.8592964,6.7446535
-0.1285,-0.186804,-0.160804,3.7788944,6.9753768
-0.12825,-0.186804,-0.160804,3.8592964,7.2920916
-0.128,-0.186804,-0.160804,3.7788944,7.5305029
-0.12775,-0.186804,-0.1477482,3.8592964,7.6989949
-0.1275,-0.186804,-0.1142016,3.8592964,-8.1402009
-0.12725,-0.2413474,-0.160804,3.7788944,-7.7640495
-0.127,-0.186804,-0.2360912,3.8541816,-7.4969848
-0.12675,-0.186804,-0.1451751,3.7788944,-7.3361808
-0.1265,-0.186804,-0.160804,3.8592964,-7.1753768
-0.12625,-0.1635185,-0.2179205,3.7788944,-6.7966523
-0.126,-0.1038603,-0.1582623,3.7788944,-6.610021
-0.12575,-0.106402,-0.160804,3.7970965,-6.3713567
-0.1255,-0.106402,-0.160804,3.7374382,-6.2105527
-0.12525,-0.0856896,-0.1011144,3.7788944,-5.8085427
-0.125,-0.106402,-0.1607726,3.8592964,-5.6477386
-0.12475,-0.106402,-0.1400289,3.7788944,-5.3053554
-0.1245,-0.106402,-0.1192851,3.8177775,-5.0849246
-0.12425,-0.106402,-0.0985413,3.8592964,-4.9059813
-0.124,-0.106402,-0.0830065,3.7788944,-4.760712
-0.12375,-0.106402,-0.1037503,3.8592964,-4.3613065
-0.1235,-0.142712,-0.080402,3.7788944,-4.1564104
-0.12325,-0.106402,-0.080402,3.8592964,-3.9592964
-0.123,-0.106402,-0.0752244,3.8592964,-3.7180904
-0.12275,-0.106402,-0.080402,3.7788944,-3.3964824
-0.1225,-0.1530672,-0.080402,3.8592964,-3.2356784
-0.12225,-0.1193951,-0.080402,3.7788944,-2.9944723
-0.122,-0.106402,-0.0077507,3.8592964,-2.8336683
-0.12175,-0.1583095,-0.080402,3.7788944,-2.5120603
-0.1215,-0.186804,-0.0492383,3.7788944,-2.221616
-0.12125,-0.106402,-0.0699821,3.8592964,-2.0400682
-0.121,-0.1764802,-0.0700782,3.7788944,-1.8688442
-0.12075,-0.1374696,-0.0493344,3.8592964,-1.5472362
-0.1205,-0.106402,-0.0518114,3.7788944,-1.3578415
-0.12025,-0.186804,0.0725552,3.7788944,-1.1373793
-0.12,-0.186804,0,3.8592964,-0.9040201
-0.11975,-0.186804,0,3.7788944,-0.6291733
-0.1195,-0.186804,0.080402,3.7788944,-0.3672235
-0.11925,-0.186804,0,3.7788944,-0.180402
-0.119,-0.1218721,0.0649319,3.8592964,-0.019598
-0.11875,-0.186804,0,3.7788944,0.3382239
-0.1185,-0.1298464,0.0234444,3.7219368,0.5432161
-0.11825,-0.186804,0.080402,3.8565958,0.9425255
-0.118,-0.186804,0.080402,3.8592964,1.1060301
-0.11775,-0.145189,0,3.7788944,1.2668342
-0.1175,-0.267206,0,3.8592964,1.5080402
-0.11725,-0.267206,-0.080402,3.7790219,1.8296482
-0.117,-0.267206,-0.0597857,3.8386801,2.0708542
-0.11675,-0.2281641,-0.080402,3.8592964,2.2316583
-0.1165,-0.186804,-0.0182981,3.8409983,2.3924623
-0.11625,-0.186804,-0.080402,3.9372528,2.7944723
-0.116,-0.186804,-0.080402,3.8020838,3.0356784
-0.11575,-0.2307372,0,3.8228276,3.1600136
-0.1155,-0.186804,-0.015725,3.8592964,3.3572864
-0.11525,-0.2621873,-0.0753833,3.7035112,3.7592964
-0.115,-0.267206,-0.0257625,3.8592964,3.9201005
-0.11475,-0.267206,-0.080402,3.7323881,4.1148002
-0.1145,-0.267206,-0.0935539,3.8592964,4.3221105
-0.11425,-0.2596142,-0.1532122,3.7788944,4.6513104
-0.114,-0.267206,-0.1324684,3.7788944,4.8328582
-0.11375,-0.2358834,-0.080402,3.8592964,4.9966492
-0.1135,-0.1973828,-0.160804,3.7788944,5.2171114
-0.11325,-0.267206,-0.080402,3.8592964,5.5383056
-0.113,-0.267206,-0.1113108,3.7788944,5.8002554
-0.11275,-0.267206,-0.1091515,3.830547,6.0105527
-0.1125,-0.3396024,-0.160804,3.7869001,6.1793624
-0.11225,-0.347608,-0.1480659,3.7788944,6.4929648
-0.112,-0.186804,-0.2077241,3.8592964,6.7006889
-0.11175,-0.186804,-0.160804,3.7788944,6.8949748
-0.1115,-0.186804,-0.241206,3.8592964,7.0557788
-0.11125,-0.186804,-0.1761152,3.8592964,7.4577889
-0.111,-0.186804,-0.160804,3.8592964,7.6185929
-0.11075,-0.186804,-0.1372008,3.7788944,-7.9793969
-0.1105,-0.186804,-0.160804,3.936839,-7.8157334
-0.11025,-0.1242863,-0.1429197,3.7788944,-7.5773869
-0.11,-0.186804,-0.1221759,3.8979246,-7.4165828
-0.10975,-0.2078341,-0.080402,3.8382663,-7.0145728
-0.1095,-0.186804,-0.160804,3.7791808,-6.7736531
-0.10925,-0.186804,-0.1008595,3.838839,-6.6125627
-0.109,-0.186804,-0.080402,3.7788944,-6.4517587
-0.10875,-0.106402,-0.080402,3.8592964,-6.0682057
-0.1085,-0.106402,-0.080402,3.8570097,-5.8889447
-0.10825,-0.1637735,-0.080402,3.8592964,-5.6477386
-0.108,-0.186804,-0.080402,3.8226688,-5.4869346
-0.10775,-0.186804,-0.080402,3.7788944,-5.1653266
-0.1075,-0.1112619,-0.0852619,3.8592964,-4.9241206
-0.10725,-0.1320057,-0.080402,3.7788944,-4.7633165
-0.107,-0.1404566,-0.080402,3.8592964,-4.568458
-0.10675,-0.106402,-0.1474932,3.7788944,-4.2005025
-0.1065,-0.106402,-0.080402,3.7788944,-4.0396985
-0.10625,-0.106402,0,3.8311197,-3.8507176
-0.106,-0.106402,0,3.7788944,-3.6376884
-0.10575,-0.106402,-0.0107377,3.8592964,-3.3160804
-0.1055,-0.106402,-0.0100061,3.7788944,-3.0748743
-0.10525,-0.106402,-0.0307499,3.8285465,-2.8833204
-0.105,-0.106402,0,3.8303881,-2.5120603
-0.10475,-0.106402,0.0722375,3.8592964,-2.3430917
-0.1045,-0.106402,-0.0678228,3.7788944,-2.1226295
-0.10425,-0.106402,-0.033323,3.8592964,-1.7884422
-0.104,-0.106402,-0.0540668,3.7788944,-1.5472362
-0.10375,-0.106402,-0.0748106,3.8592964,-1.3864321
-0.1035,-0.186804,0,3.8592964,-1.2104758
-0.10325,-0.186804,-0.0358961,3.7788944,-0.7877219
-0.103,-0.186804,0,3.8592964,-0.6061741
-0.10275,-0.186804,-0.0030183,3.7788944,-0.4246263
-0.1025,-0.2494806,-0.0177255,3.8592964,-0.260804
-0.10225,-0.186804,-0.0384693,3.7788944,0.060804
-0.102,-0.207993,-0.021189,3.7788944,0.2808211
-0.10175,-0.186804,0,3.8592964,0.4628141
-0.1015,-0.186804,-0.0601034,3.7788944,0.7040201
-0.10125,-0.186804,0,3.8592964,1.0666705
-0.101,-0.2485902,-1.3482183,3.7788944,1.2668342
-0.10075,1.0192261,-1.6884422,3.7810224,1.4276382
-0.1005,2.3860603,-1.5851685,3.8592964,1.5884422
-0.10025,3.1532938,-2.0100502,3.7788944,1.9536657
-0.1,3.3669271,-2.106495,3.7788944,2.1512563
-0.09975,3.5920904,-2.3269572,3.7031935,2.3924623
-0.0995,3.6724924,-2.3866155,3.8338516,2.5532663
-0.09925,3.7871078,-2.4120603,3.7788944,2.8748743
-0.099,3.7528944,-2.3451279,3.7788944,3.049148
-0.09875,3.6797666,-2.3316583,3.7861686,3.3500122
-0.0985,3.8052785,-2.3840423,3.7788944,3.4657063
-0.09825,3.7528944,-2.3316583,3.8105347,3.8396984
-0.098,3.7419979,-2.3425548,3.7093889,4.0005025
-0.09775,3.9842532,-1.2864321,3.8494492,4.2417085
-0.0975,4.1549045,-0.1109931,3.8094855,4.4025125
-0.09725,4.0745025,1.498571,3.6984924,4.8045226
-0.097,3.8332964,2.2512563,3.850973,4.9653266
-0.09675,3.9136984,2.2636766,3.6984924,5.2065326
-0.0965,3.9136984,2.2512563,3.6984924,5.3673366
-0.09625,3.8872044,2.2512563,3.7788944,5.5281406
-0.096,3.9136984,2.2512563,3.7788944,5.7635964
-0.09575,3.8332964,2.2512563,3.6984924,6.0909547
-0.0955,3.8779612,2.295921,3.7342297,6.2517587
-0.09525,3.8897775,2.2751772,3.6984924,6.4690438
-0.095,3.8332964,2.2512563,3.6180904,6.6505916
-0.09475,3.1096784,2.9748743,3.6984924,6.8145728
-0.0945,2.2252563,3.740584,3.6984924,7.0557788
-0.09425,0.7780201,4.5025125,3.6394382,7.3773869
-0.094,-0.1862,4.8241206,3.6984924,7.3773869
-0.09375,-0.186804,4.8241206,3.6783527,7.6989949
-0.0935,-0.186804,4.8241206,3.5785719,-8.0189154
-0.09325,-0.186804,4.8241206,3.6797177,-7.8373676
-0.093,-0.186804,4.7456876,3.6984924,-7.6577889
-0.09275,-0.186804,4.7664314,3.6180904,-7.474272
-0.0925,-0.186804,4.7871752,3.5376884,-7.2557788
-0.09225,-0.186804,4.7437185,3.6180904,-6.9341708
-0.092,-0.186804,4.7437185,3.5376884,-6.6929648
-0.09175,-1.2320301,4.5025125,3.6732065,-6.5321607
-0.0915,-2.4380603,4.1809045,3.6641202,-6.325327
-0.09125,-3.7244924,3.3768844,3.5376884,-5.9693467
-0.091,-4.6017992,2.5728643,3.6252057,-5.7352559
-0.09075,-4.6089145,2.4924623,3.6180904,-5.5673366
-0.0905,-4.6089145,2.4606631,3.5058892,-5.3747335
-0.09025,-4.5285125,2.4924623,3.6180904,-5.176382
-0.09,-4.5285125,2.4120603,3.6180904,-5.0045226
-0.08975,-4.3981407,2.3816281,3.5376884,-4.6524823
-0.0895,-4.4481105,2.3608843,3.6180904,-4.6317386
-0.08925,-4.3677085,2.3316583,3.5376884,-4.2809045
-0.089,-4.3677085,2.3316583,3.5376884,-4.0396985
-0.08875,-4.6089145,1.2864321,3.6180904,-3.8788944
-0.0885,-4.8501206,0.080402,3.5376884,-3.7180904
-0.08825,-4.8501206,-1.521729,3.5376884,-3.4768844
-0.088,-4.5285125,-2.5728643,3.4572864,-3.3160804
-0.08775,-4.4481105,-2.5728643,3.5732668,-2.9496487
-0.0875,-4.4481105,-2.5487845,3.4572864,-2.9140703
-0.08725,-4.4481105,-2.4924623,3.3802204,-2.5924623
-0.087,-4.4481105,-2.50987,3.4572864,-2.3512563
-0.08675,-4.3677085,-2.4924623,3.5376884,-2.1904522
-0.0865,-4.3677085,-2.433567,3.4572864,-2.0081415
-0.08625,-4.3677085,-2.4916994,3.3768844,-1.7884422
-0.086,-4.3677085,-2.4924623,3.4373055,-1.6276382
-0.08575,-4.2873065,-2.4924623,3.4572864,-1.4261095
-0.0855,-3.5636884,-3.2160804,3.4572864,-1.2256281
-0.08525,-2.2772563,-4.3417085,3.4554762,-1.0648241
-0.085,-1.3928342,-4.8015666,3.3190364,-0.8461721
-0.08475,-0.186804,-5.1457286,3.2964824,-0.6628141
-0.0845,-0.186804,-5.081687,3.3768844,-0.5183705
-0.08425,-0.186804,-4.9849246,3.3768844,-0.341206
-0.084,-0.2420789,-5.0401995,3.3768844,-0.1
-0.08375,-0.186804,-5.0194557,3.2964824,0.060804
-0.0835,-0.186804,-5.0377519,3.282695,0.221608
-0.08325,-0.2602496,-4.911479,3.3768844,0.3824121
-0.083,-0.186804,-4.9045226,3.2964824,0.6236181
-0.08275,-0.186804,-4.9045226,3.2964824,0.8328661
-0.0825,-0.186804,-4.9045226,3.2964824,1.0256281
-0.08225,-0.186804,-4.9140521,3.2160804,1.3472362
-0.082,0.2653347,-4.7134452,3.2964824,1.3973648
-0.08175,2.0644522,-4.2613065,3.2670975,1.7492462
-0.0815,3.0292763,-3.6984924,3.2160804,1.7492462
-0.08125,4.1549045,-2.6532663,3.2160804,2.0708542
-0.081,4.20246,-2.6532663,3.2160804,2.3120603
-0.08075,4.1549045,-2.6264545,3.2428922,2.4728643
-0.0805,4.1549045,-2.5728643,3.2160804,2.7080023
-0.08025,4.0891782,-2.5728643,3.2160804,2.8748743
-0.08,4.1549045,-2.6082839,3.1356784,3.0806608
-0.07975,4.0745025,-2.5728643,3.1356784,3.1964824
-0.0795,4.0710076,-2.4959572,3.1356784,3.3642762
-0.07925,3.9941005,-2.4924623,3.2160804,3.5984924
-0.079,3.9941005,-2.5348716,3.2160804,3.8017058
-0.07875,3.9136984,-2.4924623,3.1944148,3.9788369
-0.0785,3.9136984,-2.0100502,3.1356784,4.1613065
-0.07825,4.3961105,-0.160804,3.0552763,4.3221105
-0.078,4.3961105,0.9648241,3.1356784,4.5633165
-0.07775,4.135812,2.3316583,3.2160804,4.7241205
-0.0775,4.0761538,2.4120603,3.1356784,4.7241205
-0.07725,4.0164956,2.3316583,3.1356784,5.1261306
-0.077,3.9941005,2.4120603,3.0925395,5.0829917
-0.07675,3.9941005,2.395541,3.0552763,5.2704153
-0.0765,4.070278,2.4078358,3.0552763,5.4477386
-0.07625,3.9386667,2.3566265,3.0303081,5.6889447
-0.076,3.9941005,2.3316583,2.9748743,5.8497487
-0.07575,3.9941005,2.2652025,2.9748743,6.0770085
-0.0755,3.920496,2.3316583,3.0552763,6.1713567
-0.07525,3.9941005,2.3316583,3.0552763,6.4125627
-0.075,3.9941005,2.3637751,3.0552763,6.5733668
-0.07475,3.1900804,3.0552763,3.0552763,6.7455439
-0.0745,2.2252563,3.9396985,3.0459057,6.9753768
-0.07425,0.8584221,4.6633165,2.9748743,7.1361808
-0.074,-0.186804,4.9553808,2.9453306,7.2969848
-0.07375,-0.186804,4.9045226,2.8944723,7.5381909
-0.0735,-0.186804,4.9045226,2.8944723,7.5381909
-0.07325,-0.2194916,4.9045226,2.8944723,-7.9643701
-0.073,-0.186804,4.8775519,3.0552763,-8.0597989
-0.07275,-0.2609792,4.8178937,2.9748743,-7.8989949
-0.0725,-0.186804,4.7582355,2.9748743,-7.6577889
-0.07225,-0.186804,4.7437185,2.9748743,-7.4969848
-0.072,-0.186804,4.6877141,2.8944723,-7.3361808
-0.07175,-0.186804,4.6633165,2.8944723,-7.1753768
-0.0715,-0.2038941,4.6633165,2.8944723,-6.9974828
-0.07125,-0.186804,4.7437185,2.8566385,-6.7733668
-0.071,-0.5888141,4.4806881,2.8140703,-6.7147892
-0.07075,-2.3576583,3.9407791,2.8140703,-6.3713567
-0.0705,-3.4028844,3.4572864,2.8140703,-6.3713567
-0.07025,-4.4881056,2.4520554,2.8140703,-6.1701458
-0.07,-4.5285125,2.4120603,2.794819,-5.9693467
-0.06975,-4.449603,2.4105678,2.7351608,-5.8085427
-0.0695,-4.4481105,2.4342965,2.7918341,-5.6477386
-0.06925,-4.4481105,2.4120603,2.7336683,-5.4065326
-0.069,-4.4314323,2.3316583,2.7336683,-5.4232108
-0.06875,-4.3717741,2.3316583,2.7336683,-5.2457286
-0.0685,-4.3677085,2.3316583,2.7088589,-5.0849246
-0.06825,-4.3677085,2.3316583,2.6532663,-4.8785674
-0.068,-4.2873065,2.3316583,2.6532663,-4.7633165
-0.06775,-4.3677085,2.257895,2.7270296,-4.5221105
-0.0675,-4.3677085,2.3316583,2.6532663,-4.494728
-0.06725,-4.3677085,2.3316583,2.6532663,-4.3131802
-0.067,-4.2873065,2.3316583,2.6532663,-4.1201005
-0.06675,-4.2780947,2.2512563,2.6532663,-3.9592964
-0.0665,-4.4780661,1.1256281,2.6532663,-3.748046
-0.06625,-4.7994212,-0.6135135,2.6532663,-3.5572864
-0.066,-4.6893165,-1.7598854,2.6532663,-3.5662452
-0.06575,-4.5285125,-2.5728643,2.6532663,-3.3278653
-0.0655,-4.5285125,-2.5728643,2.605393,-3.1878051
-0.06525,-4.47524,-2.5195918,2.6261368,-2.9944723
-0.065,-4.5221268,-2.4924623,2.5728643,-2.8336683
-0.06475,-4.3820666,-2.4924623,2.5872224,-2.6585062
-0.0645,-4.4481105,-2.5728643,2.5728643,-2.6377625
-0.06425,-4.3677085,-2.4924623,2.5728643,-2.4316583
-0.064,-4.3715211,-2.4158729,2.5728643,-2.3474437
-0.06375,-4.3507773,-2.4755311,2.5728643,-2.0296482
-0.0635,-4.2873065,-2.4547873,2.5728643,-2.1100502
-0.06325,-4.2873065,-2.4340435,2.5728643,-1.8688442
-0.063,-4.2873065,-2.4120603,2.5728643,-1.7068007
-0.06275,-4.2873065,-2.472958,2.5728643,-1.4863385
-0.0625,-4.2873065,-2.4120603,2.5728643,-1.4668342
-0.06225,-3.8048944,-2.6532663,2.5728643,-1.3060301
-0.062,-2.9191387,-3.6167568,2.5728643,-1.1452261
-0.06175,-1.3928342,-4.5829145,2.5145397,-0.9844221
-0.0615,-0.267206,-4.9421034,2.5728643,-0.9040201
-0.06125,-0.186804,-4.9849246,2.4120603,-0.7432161
-0.061,-0.186804,-4.9888313,2.4120603,-0.5824121
-0.06075,-0.1310525,-4.9849246,2.4120603,-0.341206
-0.0605,-0.186804,-4.9849246,2.4574546,-0.2257963
-0.06025,-0.2010679,-4.9187865,2.4120603,-0.180402
-0.06,-0.186804,-4.9849246,2.4120603,-0.019598
-0.05975,-0.186804,-4.9849246,2.4120603,0.141206
-0.0595,-0.186804,-4.9045226,2.4444949,0.3824121
-0.05925,-0.186804,-4.9045226,2.4120603,0.3137009
-0.059,-0.186804,-4.8241206,2.4120603,0.5432161
-0.05875,-0.186804,-4.8241206,2.4120603,0.7040201
-0.0585,-0.186804,-4.8241206,2.4120603,0.7545606
-0.05825,-0.1959217,-4.7437185,2.260374,0.9452261
-0.058,-0.2555799,-4.7553446,2.3200322,1.1060301
-0.05775,-0.186804,-4.7760884,2.2992884,1.2668342
-0.0575,0.215206,-4.4493989,2.3043699,1.2668342
-0.05725,2.0644522,-3.9396985,2.3316583,1.5080402
-0.057,3.1238776,-3.2964824,2.3316583,1.6688442
-0.05675,4.0745025,-2.5728643,2.3316583,1.7037872
-0.0565,4.0497872,-2.5171775,2.226541,1.8543635
-0.05625,3.9941005,-2.4964337,2.1748257,2.0708542
-0.056,3.9941005,-2.4924623,2.2512563,2.0708542
-0.05575,3.9941005,-2.4924623,2.2512563,2.2316583
-0.0555,3.9941005,-2.4924623,2.2512563,2.4507222
-0.05525,3.9941005,-2.4924623,2.2512563,2.5546646
-0.055,3.9330439,-2.5535189,2.2512563,2.6143229
-0.05475,3.9941005,-2.4924623,2.1708542,2.7541595
-0.0545,3.9941005,-2.4924623,2.1100213,2.8553053
-0.05425,3.9148732,-2.4924623,2.1708542,3.0345036
-0.054,3.9136984,-2.4924623,2.1123708,3.1964824
-0.05375,3.8710361,-2.4547226,2.1708542,3.3572864
-0.0535,3.8967026,-2.4754664,2.1708542,3.3572864
-0.05325,3.8332964,-2.4120603,2.0904522,3.5180904
-0.053,3.8332964,-2.4679706,2.0904522,3.5180904
-0.05275,3.8332964,-2.4120603,2.0904522,3.7592964
-0.0525,3.8332964,-2.4120603,2.104875,3.9716569
-0.05225,3.9136984,-1.2864321,2.1645332,3.9201005
-0.052,4.2082417,0,2.0100502,4.1342417
-0.05175,4.122311,1.7688442,2.0578588,4.2417085
-0.0515,4.0745025,2.4002106,2.0218999,4.2417085
-0.05125,3.9852063,2.4031662,2.0904522,4.4740204
-0.051,3.9941005,2.2808942,2.0608143,4.4829145
-0.05075,3.9136984,2.2812766,1.9596686,4.6437185
-0.0505,3.922975,2.3316583,2.0100502,4.875648
-0.05025,3.9136984,2.3316583,2.078985,4.8849246
-0.05,3.9136984,2.2994473,2.0422612,5.0135176
-0.04975,3.9136984,2.304211,1.9296482,5.2065326
-0.0495,3.9136984,2.3316583,1.9296482,5.2065326
-0.04925,3.9136984,2.3316583,1.9960099,5.4336983
-0.049,3.9136984,2.3316583,1.9296482,5.4477386
-0.04875,3.9136984,2.2512563,1.8492462,5.6085427
-0.0485,3.9095681,2.3275279,1.9296482,5.6848143
-0.04825,3.977487,2.3316583,1.9296482,5.7693467
-0.048,3.9136984,2.3316583,1.9296482,5.9301507
-0.04775,3.8332964,2.3316583,1.9296482,5.9301507
-0.0475,3.9136984,2.2512563,1.7704014,6.1713567
-0.04725,3.852483,2.2512563,1.8492462,6.1101413
-0.047,3.7933661,2.2512563,1.9296482,6.3321607
-0.04675,3.8135686,2.2512563,1.8295183,6.4929648
-0.0465,3.4262068,2.4161239,1.7698601,6.4929648
-0.04625,1.9036482,3.7788944,1.8492462,6.6537688
-0.046,0.8113137,4.384212,1.8917497,6.7341708
-0.04575,-0.186804,4.8241206,1.7688442,6.8949748
-0.0455,-0.186804,4.8241206,1.7688442,6.8949748
-0.04525,-0.186804,4.7437185,1.793177,7.0557788
-0.045,-0.186804,4.698642,1.8492462,7.0557788
-0.04475,-0.186804,4.6633165,1.7542626,7.2969848
-0.0445,-0.186804,4.7375564,1.7688442,7.2165828
-0.04425,-0.1602139,4.6633165,1.7688442,7.4577889
-0.044,-0.186804,4.6960688,1.6884422,7.4577889
-0.04375,-0.186804,4.6633165,1.7568357,7.6185929
-0.0435,-0.1780688,4.6633165,1.6971774,7.7881322
-0.04325,-0.186804,4.6338375,1.7688442,-8.1911239
-0.043,-0.186804,4.6331373,1.6884422,-7.9492177
-0.04275,-0.186804,4.6633165,1.6884422,-7.9084303
-0.0425,-0.1754956,4.6633165,1.6771338,-7.7381909
-0.04225,-0.186804,4.7116664,1.6400923,-7.7381909
-0.042,-0.186804,4.6633165,1.6608361,-7.5773869
-0.04175,-0.186804,4.5829145,1.7619819,-7.5705246
-0.0415,-0.1202835,4.5829145,1.6080402,-7.4165828
-0.04125,-0.2325808,4.5829145,1.6884422,-7.3708061
-0.041,-0.186804,4.5829145,1.5526711,-7.1200078
-0.04075,-0.186804,4.5829145,1.6080402,-7.2514896
-0.0405,-0.186804,4.5829145,1.5440928,-7.0145728
-0.04025,-0.186804,4.5829145,1.6080402,-7.0145728
-0.04,-0.186804,4.5829145,1.5276382,-6.7958266
-0.03975,-0.186804,4.5811985,1.6063241,-6.8537688
-0.0395,-0.2058317,4.5829145,1.5276382,-6.6125627
-0.03925,-1.2726606,4.0201005,1.6080402,-6.6523342
-0.039,-2.5184623,3.6180904,1.5276382,-6.6125627
-0.03875,-4.0461005,2.5728643,1.4480932,-6.4517587
-0.0385,-4.4265097,2.3532591,1.5276382,-6.4301579
-0.03825,-4.3677085,2.3740029,1.5699828,-6.2909547
-0.038,-4.3677085,2.3489719,1.5276382,-6.2105527
-0.03775,-4.3677085,2.3316583,1.5276382,-6.0497487
-0.0375,-4.3677085,2.3316583,1.5034642,-6.0497487
-0.03725,-4.2873065,2.3316583,1.4472362,-5.8889447
-0.037,-4.302047,2.3316583,1.4472362,-5.8889447
-0.03675,-4.2933098,2.325655,1.4412329,-5.7281406
-0.0365,-4.2873065,2.3316583,1.4472362,-5.6744857
-0.03625,-4.2873065,2.2987471,1.3668342,-5.6806498
-0.036,-4.2751391,2.3194909,1.3668342,-5.4869346
-0.03575,-4.2873065,2.3230819,1.4472362,-5.4783582
-0.0355,-4.2362247,2.2805764,1.3668342,-5.3261306
-0.03525,-4.2873065,2.2815943,1.3668342,-5.3261306
-0.035,-4.2777122,2.2512563,1.3572399,-5.1653266
-0.03475,-4.2069045,2.3205088,1.4360867,-5.0960741
-0.0345,-4.2069045,2.2512563,1.3668342,-5.1653266
-0.03425,-4.2069045,2.2512563,1.3390692,-4.9518855
-0.034,-4.2069045,2.2512563,1.3668342,-4.9241206
-0.03375,-4.2069045,2.2512563,1.2864321,-4.7633165
-0.0335,-4.2069045,2.2053207,1.3668342,-4.7633165
-0.03325,-4.2069045,2.2512563,1.2864321,-4.7633165
-0.033,-4.2069045,2.1753023,1.2864321,-4.6025125
-0.03275,-4.2069045,2.2512563,1.3027279,-4.5384063
-0.0325,-4.163542,2.2512563,1.2493926,-4.3613065
-0.03225,-4.1265025,2.2512563,1.2864321,-4.3613065
-0.032,-4.2050296,2.2512563,1.2060301,-4.3613065
-0.03175,-4.2069045,2.2512563,1.3479653,-4.2005025
-0.0315,-4.1672918,2.2512563,1.2864321,-4.2005025
-0.03125,-4.1465481,2.2312107,1.2663866,-4.2005025
-0.031,-4.1265025,2.009352,1.2053319,-4.0396985
-0.03075,-4.3891505,0.40201,1.2864321,-4.0396985
-0.0305,-4.4481105,-0.9226384,1.2060301,-3.7984924
-0.03025,-4.3677085,-2.4749898,1.2060301,-3.8159649
-0.03,-4.3677085,-2.4924623,1.2060301,-3.7984924
-0.02975,-4.3677085,-2.4924623,1.1256281,-3.6376884
-0.0295,-4.2873065,-2.4568191,1.2060301,-3.6376884
-0.02925,-4.2873065,-2.4924623,1.1911308,-3.6525878
-0.029,-4.2873065,-2.4120603,1.1256281,-3.4768844
-0.02875,-4.2873065,-2.4120603,1.1794419,-3.3964824
-0.0285,-4.2873065,-2.4120603,1.2060301,-3.4768844
-0.02825,-4.2873065,-2.4120603,1.0575524,-3.2356784
-0.028,-4.2873065,-2.4840447,1.1340457,-3.2356784
-0.02775,-4.2873065,-2.463301,1.0743874,-3.2356784
-0.0275,-4.2873065,-2.3815634,1.1755332,-3.0748743
-0.02725,-4.2775534,-2.4827092,1.115875,-3.0748743
-0.027,-4.2763158,-2.4120603,1.0452261,-3.0748743
-0.02675,-4.2555721,-2.4120603,1.0134917,-2.9140703
-0.0265,-4.2348283,-2.4120603,1.0977043,-2.9140703
-0.02625,-4.2069045,-2.4120603,1.0452261,-2.8336683
-0.026,-4.2737427,-2.4120603,1.0452261,-2.6864281
-0.02575,-4.2069045,-2.4120603,1.0452261,-2.6728643
-0.0255,-4.2619558,-2.4120603,1.0452261,-2.6728643
-0.02525,-4.2826996,-2.4120603,1.0452261,-2.6728643
-0.025,-4.2069045,-2.4120603,0.8844221,-2.5120603
-0.02475,-4.2069045,-2.3751796,1.0452261,-2.5120603
-0.0245,-4.14928,-2.4120603,0.9648241,-2.4544358
-0.02425,-4.2069045,-2.4120603,1.0452261,-2.272888
-0.024,-4.1452125,-2.3933503,1.0265161,-2.3512563
-0.02375,-4.1674507,-2.3316583,0.9648241,-2.3118025
-0.0235,-4.2069045,-2.4120603,0.9446197,-2.3512563
-0.02325,-4.1270418,-2.3321976,0.8855008,-2.1899129
-0.023,-4.1856214,-2.4120603,0.9648241,-2.1100502
-0.02275,-4.2069045,-2.3316583,0.8844221,-2.1100502
-0.0225,-4.1441338,-2.3492896,0.8216514,-2.0472796
-0.02225,-4.1265025,-2.4120603,0.8040201,-1.9492462
-0.022,-4.1503587,-2.3555145,0.8844221,-1.9492462
-0.02175,-4.1711025,-2.3316583,0.8486201,-1.9492462
-0.0215,-4.1415607,-2.3467165,0.8040201,-1.7080402
-0.02125,-4.1265025,-2.3373438,0.8844221,-1.7137258
-0.021,-4.1529318,-2.3316583,0.8844221,-1.7344695
-0.02075,-4.1265025,-2.3316583,0.8040201,-1.7412691
