second,CH1,CH2,CH3,CH4
-0.09125,-0.1681171,-0.179491,-0.2225191,0.6236181
-0.091,-0.1847472,-0.1628608,-0.160804,0.6236181
-0.09075,-0.186804,-0.160804,-0.2184054,0.6236181
-0.0905,-0.186804,-0.2043484,-0.1976616,0.6236181
-0.09025,-0.186804,-0.241206,-0.160804,0.6236181
-0.09,-0.186804,-0.241206,-0.165434,0.6236181
-0.08975,-0.186804,-0.241206,-0.160804,0.6236181
-0.0895,-0.186804,-0.2069215,-0.160804,0.6236181
-0.08925,-0.1199427,-0.1743447,-0.160804,0.6100774
-0.089,-0.186804,-0.160804,-0.160804,0.6236181
-0.08875,-0.186804,-0.241206,-0.2132592,0.6236181
-0.0885,-0.186804,-0.241206,-0.160804,0.5749275
-0.08825,-0.186804,-0.241206,-0.160804,0.6126505
-0.088,-0.186804,-0.2314299,-0.2314299,0.6236181
-0.08775,-0.186804,-0.191324,-0.160804,0.5930981
-0.0875,-0.186804,-0.241206,-0.160804,0.5723543
-0.08725,-0.186804,-0.241206,-0.160804,0.6236181
-0.087,-0.186804,-0.1731533,-0.1731533,0.6236181
-0.08675,-0.186804,-0.160804,-0.160804,0.6236181
-0.0865,-0.186804,-0.1873692,-0.160804,0.6236181
-0.08625,-0.186804,-0.160804,-0.160804,0.6236181
-0.086,-0.186804,-0.2262836,-0.160804,0.6236181
-0.08575,-0.1511378,-0.160804,-0.160804,0.6236181
-0.0855,-0.186804,-0.241206,-0.160804,0.6236181
-0.08525,-0.186804,-0.241206,-0.1575558,0.3824121
-0.085,-0.186804,-0.1782995,-0.321608,0.3999076
-0.08475,-0.186804,-0.1990433,-0.321608,0.4628141
-0.0845,-0.186804,-0.160804,-0.321608,0.403831
-0.08425,-0.1874792,-0.080402,-0.321608,0.3033603
-0.084,-0.2068727,-0.080402,-0.2612747,0.4024807
-0.08375,-0.267206,0,-0.2807956,0.3824121
-0.0835,-0.2483602,0,-0.241206,0.4439682
-0.08325,-0.2653081,0,-0.241206,0.4609161
-0.083,-0.2445643,0.0226417,-0.241206,0.4628141
-0.08275,-0.2238205,0.0433855,-0.241206,0.4257976
-0.0825,-0.2509333,0.080402,-0.241206,0.4628141
-0.08225,-0.2627349,0.080402,-0.317137,0.3824121
-0.082,-0.2120189,0.080402,-0.241206,0.3824121
-0.08175,-0.2212474,0.0459586,-0.241206,0.4283707
-0.0815,-0.2535064,0.080402,-0.2549056,0.4491145
-0.08125,-0.267206,0.080402,-0.241206,0.3824121
-0.081,-0.267206,0.080402,-0.213418,0.3824121
-0.08075,-0.2186743,0.080402,-0.241206,0.4142823
-0.0805,-0.1979305,0,-0.241206,0.3935385
-0.08025,-0.186804,0.0707847,-0.1704213,0.4628141
-0.08,-0.2171651,0.080402,-0.241206,0.4628141
-0.07975,-0.2161012,0,-0.241206,0.4628141
-0.0795,-0.2586527,0.0718487,-0.241206,0.4628141
-0.07925,-0.1989944,0,-0.241206,0.4506236
-0.079,-0.2197382,0,-0.241206,0.4298799
-0.07875,-0.186804,0,-0.241206,0.4091361
-0.0785,-0.267206,0,-0.2352258,0.4568338
-0.07825,-0.267206,0,-0.241206,0.4480505
-0.078,-0.186804,0,-0.241206,0.4179194
-0.07775,-0.186804,0,-0.2170551,0.3824121
-0.0775,-0.186804,0,-0.1642111,0.3824121
-0.07725,-0.186804,0,-0.1781407,0.4628141
-0.077,-0.2248845,0,-0.241206,0.4204925
-0.07675,-0.186804,-0.0588242,-0.160804,0.4412363
-0.0765,-0.266372,-0.079568,-0.240372,0.4628141
-0.07625,-0.2067138,-0.080402,-0.241206,0.4628141
-0.076,-0.186804,-0.080402,-0.2005525,0.3824121
-0.07575,-0.2058087,-0.080402,-0.2222014,0.4438094
-0.0755,-0.186804,-0.080402,-0.160804,0.461075
-0.07525,-0.186804,-0.080402,-0.1832869,0.3824121
-0.075,-0.186804,-0.080402,-0.160804,0.4628141
-0.07475,-0.186804,-0.0968336,-0.2247745,0.3988436
-0.0745,-0.186804,-0.080402,-0.2368938,0.4628141
-0.07425,-0.21186,-0.105458,-0.18586,0.4628141
-0.074,-0.186804,-0.080402,-0.1954062,0.4282118
-0.07375,-0.186804,-0.080402,-0.2273476,0.3962705
-0.0735,-0.186804,-0.080402,-0.160804,0.3892974
-0.07325,-0.186804,-0.1331749,-0.2135769,0.3824121
-0.073,-0.186804,-0.160804,-0.2091769,0.4144412
-0.07275,-0.2559207,-0.160804,-0.1720893,0.4515287
-0.0725,-0.186804,-0.160804,-0.160804,0.3918705
-0.07225,-0.2370038,-0.080402,-0.160804,0.4126143
-0.072,-0.267206,-0.109858,-0.160804,0.4628141
-0.07175,-0.186804,-0.160804,-0.160804,0.3824121
