x-axis,1,2,3,4
-40.0000E-03,-749.6181E-03,+1.7688442E+00,-80.4020E-03,+623.6181E-03
-39.7500E-03,-749.6181E-03,+1.7688442E+00,-87.1765E-03,+623.6181E-03
-39.5000E-03,-830.0201E-03,+1.7688442E+00,-94.3713E-03,+609.6488E-03
-39.2500E-03,-795.3071E-03,+1.8145332E+00,-80.4020E-03,+623.6181E-03
-39.0000E-03,-830.0201E-03,+1.7133874E+00,-105.3472E-03,+839.8789E-03
-38.7500E-03,-830.0201E-03,+1.6926436E+00,+80.4020E-03,+784.4221E-03
-38.5000E-03,-910.4221E-03,+1.7523018E+00,+16.5424E-03,+848.2817E-03
-38.2500E-03,-910.4221E-03,+1.7257283E+00,+0.0E+00,+784.4221E-03
-38.0000E-03,-910.4221E-03,+1.6884422E+00,+0.0E+00,+784.4221E-03
-37.7500E-03,-912.0504E-03,+1.7672159E+00,-1.6283E-03,+863.1958E-03
-37.5000E-03,-929.5376E-03,+1.6884422E+00,+0.0E+00,+784.4221E-03
-37.2500E-03,-950.2814E-03,+1.7688442E+00,+0.0E+00,+784.4221E-03
-37.0000E-03,-910.4221E-03,+1.6884422E+00,-60.6030E-03,+784.4221E-03
-36.7500E-03,-910.4221E-03,+1.6893870E+00,-80.4020E-03,+785.3669E-03
-36.5000E-03,-932.1107E-03,+1.6884422E+00,+0.0E+00,+784.4221E-03
-36.2500E-03,-910.4221E-03,+1.6884422E+00,-42.4324E-03,+822.3917E-03
-36.0000E-03,-910.4221E-03,+1.7688442E+00,+0.0E+00,+784.4221E-03
-35.7500E-03,-910.4221E-03,+1.6919601E+00,-80.4020E-03,+784.4221E-03
-35.5000E-03,-966.5624E-03,+1.7127039E+00,-80.4020E-03,+945.2261E-03
-35.2500E-03,-990.8241E-03,+1.6884422E+00,+0.0E+00,+980.6226E-03
-35.0000E-03,-1.0565734E+00,+1.6737895E+00,+80.4020E-03,+959.8789E-03
-34.7500E-03,-990.8241E-03,+1.6884422E+00,+80.4020E-03,+945.2261E-03
-34.5000E-03,-1.0712261E+00,+1.6884422E+00,+26.8348E-03,+998.7933E-03
-34.2500E-03,-1.1040495E+00,+1.6080402E+00,+80.4020E-03,+1.0256281E+00
-34.0000E-03,-1.0712261E+00,+1.6763626E+00,+0.0E+00,+1.0135485E+00
-33.7500E-03,-1.0712261E+00,+1.6884422E+00,+0.0E+00,+1.0169640E+00
-33.5000E-03,-1.0712261E+00,+1.6884422E+00,+50.9941E-03,+1.0256281E+00
-33.2500E-03,-1.0712261E+00,+1.6884422E+00,+0.0E+00,+1.0256281E+00
-33.0000E-03,-1.0712261E+00,+1.6080402E+00,+0.0E+00,+954.7326E-03
-32.7500E-03,-1.0712261E+00,+1.6884422E+00,+0.0E+00,+945.2261E-03
-32.5000E-03,-1.0712261E+00,+1.6884422E+00,+160.8040E-03,+1.1864321E+00
-32.2500E-03,-1.1516281E+00,+1.5553153E+00,+108.0792E-03,+1.1864321E+00
-32.0000E-03,-1.1516281E+00,+1.6080402E+00,+153.8706E-03,+1.1864321E+00
-31.7500E-03,-1.1654385E+00,+1.6080402E+00,+146.9936E-03,+1.1864321E+00
-31.5000E-03,-1.2320301E+00,+1.5621923E+00,+80.4020E-03,+1.1518780E+00
-31.2500E-03,-1.2320301E+00,+1.6080402E+00,+80.4020E-03,+1.1864321E+00
-31.0000E-03,-1.1516281E+00,+1.6036799E+00,+76.0417E-03,+1.1103904E+00
-30.7500E-03,-1.2320301E+00,+1.6080402E+00,+16.3835E-03,+1.2028157E+00
-30.5000E-03,-1.2320301E+00,+1.6080402E+00,+80.4020E-03,+1.1864321E+00
-30.2500E-03,-1.2094992E+00,+1.5501691E+00,+22.5309E-03,+1.1864321E+00
-30.0000E-03,-1.1534153E+00,+1.6080402E+00,+1.7872E-03,+1.3472362E+00
-29.7500E-03,-1.3124321E+00,+1.5276382E+00,+160.8040E-03,+1.3472362E+00
-29.5000E-03,-1.3124321E+00,+1.4879378E+00,+160.8040E-03,+1.3472362E+00
-29.2500E-03,-1.3124321E+00,+1.5076804E+00,+160.8040E-03,+1.3671940E+00
-29.0000E-03,-1.3124321E+00,+1.5268522E+00,+160.0181E-03,+1.3472362E+00
-28.7500E-03,-1.3713044E+00,+1.5276382E+00,+80.4020E-03,+1.3472362E+00
-28.5000E-03,-1.3547057E+00,+1.5276382E+00,+80.4020E-03,+1.3472362E+00
-28.2500E-03,-1.3298169E+00,+1.5276382E+00,+80.4020E-03,+1.3472362E+00
-28.0000E-03,-1.3124321E+00,+1.4472362E+00,+80.4020E-03,+1.3472362E+00
-27.7500E-03,-1.3365350E+00,+1.5276382E+00,+104.5049E-03,+1.5080402E+00
-27.5000E-03,-1.3928342E+00,+1.4472362E+00,+205.6507E-03,+1.5528868E+00
-27.2500E-03,-1.4732362E+00,+1.4472362E+00,+160.8040E-03,+1.5228518E+00
-27.0000E-03,-1.4732362E+00,+1.4472362E+00,+154.8718E-03,+1.5884422E+00
-26.7500E-03,-1.4732362E+00,+1.4205602E+00,+160.8040E-03,+1.5884422E+00
-26.5000E-03,-1.4732362E+00,+1.3998164E+00,+113.3843E-03,+1.5884422E+00
-26.2500E-03,-1.4732362E+00,+1.3668342E+00,+160.8040E-03,+1.5884422E+00
-26.0000E-03,-1.4647309E+00,+1.4387309E+00,+80.4020E-03,+1.5799369E+00
-25.7500E-03,-1.4732362E+00,+1.3668342E+00,+109.6511E-03,+1.7492462E+00
-25.5000E-03,-1.5536382E+00,+1.3364250E+00,+191.2132E-03,+1.6992533E+00
-25.2500E-03,-1.5536382E+00,+1.2864321E+00,+241.2060E-03,+1.7492462E+00
-25.0000E-03,-1.5536382E+00,+1.2864321E+00,+230.1276E-03,+1.7492462E+00
-24.7500E-03,-1.5536382E+00,+1.3182543E+00,+160.8040E-03,+1.7492462E+00
-24.5000E-03,-1.5536382E+00,+1.2864321E+00,+160.8040E-03,+1.7492462E+00
-24.2500E-03,-1.5536382E+00,+1.2935244E+00,+160.8040E-03,+1.7421540E+00
-24.0000E-03,-1.5672897E+00,+1.2864321E+00,+160.8040E-03,+1.9100502E+00
-23.7500E-03,-1.6340402E+00,+1.2404255E+00,+287.2127E-03,+1.9100502E+00
-23.5000E-03,-1.6340402E+00,+1.2060301E+00,+241.2060E-03,+1.8549111E+00
-23.2500E-03,-1.7144422E+00,+1.2819130E+00,+241.2060E-03,+1.9100502E+00
-23.0000E-03,-1.6340402E+00,+1.2060301E+00,+241.2060E-03,+1.9100502E+00
-22.7500E-03,-1.6340402E+00,+1.2060301E+00,+197.7724E-03,+1.9470187E+00
-22.5000E-03,-1.6917524E+00,+1.2060301E+00,+160.8040E-03,+1.9100502E+00
-22.2500E-03,-1.6340402E+00,+1.2060301E+00,+160.8040E-03,+2.0728003E+00
-22.0000E-03,-1.7144422E+00,+1.2060301E+00,+241.2060E-03,+2.1512563E+00
-21.7500E-03,-1.6749006E+00,+1.1256281E+00,+241.2060E-03,+2.0708542E+00
-21.5000E-03,-1.7144422E+00,+1.0452261E+00,+241.2060E-03,+2.1512563E+00
-21.2500E-03,-1.7942171E+00,+1.1256281E+00,+241.2060E-03,+2.0714813E+00
-21.0000E-03,-1.7358131E+00,+1.1256281E+00,+182.1749E-03,+2.0708542E+00
-20.7500E-03,-1.7948442E+00,+1.1256281E+00,+202.9187E-03,+2.2737729E+00
-20.5000E-03,-1.7319858E+00,+1.0452261E+00,+304.0645E-03,+2.3120603E+00
-20.2500E-03,-1.8720460E+00,+1.0452261E+00,+315.2076E-03,+2.3120603E+00
-20.0000E-03,-1.8187882E+00,+988.7681E-03,+321.6080E-03,+2.3120603E+00
-19.7500E-03,-1.8395320E+00,+964.8241E-03,+241.2060E-03,+2.3120603E+00
-19.5000E-03,-1.8098147E+00,+979.7946E-03,+241.2060E-03,+2.3120603E+00
-19.2500E-03,-1.7948442E+00,+1.0394528E+00,+241.2060E-03,+2.3120603E+00
-19.0000E-03,-1.8487291E+00,+1.0187090E+00,+321.6080E-03,+2.4993814E+00
-18.7500E-03,-1.8421051E+00,+931.6830E-03,+288.4669E-03,+2.4728643E+00
-18.5000E-03,-1.8628489E+00,+884.4221E-03,+321.6080E-03,+2.4728643E+00
-18.2500E-03,-1.8752462E+00,+884.4221E-03,+321.6080E-03,+2.4728643E+00
-18.0000E-03,-1.8752462E+00,+884.4221E-03,+241.2060E-03,+2.4728643E+00
-17.7500E-03,-1.8752462E+00,+884.4221E-03,+241.2060E-03,+2.5725323E+00
-17.5000E-03,-1.8752462E+00,+884.4221E-03,+392.1858E-03,+2.6434925E+00
-17.2500E-03,-1.8752462E+00,+873.5025E-03,+321.6080E-03,+2.7031508E+00
-17.0000E-03,-1.9069096E+00,+884.4221E-03,+321.6080E-03,+2.6653317E+00
-16.7500E-03,-1.9556482E+00,+804.0201E-03,+321.6080E-03,+2.7140703E+00
-16.5000E-03,-1.8752462E+00,+796.7690E-03,+314.3569E-03,+2.7140703E+00
-16.2500E-03,-1.9556482E+00,+804.0201E-03,+308.1154E-03,+2.8079650E+00
-16.0000E-03,-1.9556482E+00,+757.8545E-03,+367.7736E-03,+2.8748743E+00
-15.7500E-03,-1.9810700E+00,+723.6181E-03,+321.6080E-03,+2.8748743E+00
-15.5000E-03,-1.9556482E+00,+723.6181E-03,+321.6080E-03,+2.8748743E+00
-15.2500E-03,-1.9556482E+00,+723.6181E-03,+321.6080E-03,+2.8748743E+00
-15.0000E-03,-1.9556482E+00,+723.6181E-03,+321.6080E-03,+2.8748743E+00
-14.7500E-03,-1.9556482E+00,+643.2161E-03,+402.0100E-03,+3.0356784E+00
-14.5000E-03,-2.0360502E+00,+564.9189E-03,+402.0100E-03,+3.0356784E+00
-14.2500E-03,-1.9742871E+00,+544.1752E-03,+340.2469E-03,+3.0356784E+00
-14.0000E-03,-2.0360502E+00,+482.4121E-03,+362.6274E-03,+3.0356784E+00
-13.7500E-03,-2.0360502E+00,+502.6876E-03,+341.8836E-03,+3.0356784E+00
-13.5000E-03,-2.0360502E+00,+562.3458E-03,+321.6080E-03,+3.2764161E+00
-13.2500E-03,-2.0360502E+00,+461.2000E-03,+461.2000E-03,+3.2768844E+00
-13.0000E-03,-1.9976040E+00,+402.0100E-03,+402.0100E-03,+3.2768844E+00
-12.7500E-03,-2.0360502E+00,+321.6080E-03,+384.3076E-03,+3.1964824E+00
-12.5000E-03,-2.0390916E+00,+321.6080E-03,+398.9687E-03,+3.2738430E+00
-12.2500E-03,-2.1164522E+00,+321.6080E-03,+345.3932E-03,+3.4614735E+00
-12.0000E-03,-2.1164522E+00,+241.2060E-03,+402.0100E-03,+3.4376884E+00
-11.7500E-03,-2.1164522E+00,+226.0767E-03,+402.0100E-03,+3.4225591E+00
-11.5000E-03,-2.1164522E+00,+235.5916E-03,+402.0100E-03,+3.4376884E+00
-11.2500E-03,-2.0900940E+00,+187.1623E-03,+321.6080E-03,+3.4376884E+00
-11.0000E-03,-2.1164522E+00,+207.9061E-03,+368.7101E-03,+3.5984924E+00
-10.7500E-03,-2.1038960E+00,+80.4020E-03,+414.5662E-03,+3.5984924E+00
-10.5000E-03,-2.1164522E+00,+8.1876E-03,+402.0100E-03,+3.5984924E+00
-10.2500E-03,-2.1164522E+00,+0.0E+00,+402.0100E-03,+3.5984924E+00
-10.0000E-03,-2.1164522E+00,+49.6751E-03,+352.3349E-03,+3.6292193E+00
-9.7500E-03,-2.0460333E+00,+0.0E+00,+472.4290E-03,+3.7592964E+00
-9.5000E-03,-2.1164522E+00,-80.4020E-03,+482.4121E-03,+3.7592964E+00
-9.2500E-03,-2.1164522E+00,-80.4020E-03,+433.5145E-03,+3.8081940E+00
-9.0000E-03,-2.1164522E+00,-108.5558E-03,+402.0100E-03,+3.7874502E+00
-8.7500E-03,-2.1090423E+00,-160.8040E-03,+402.0100E-03,+3.9930925E+00
-8.5000E-03,-2.1164522E+00,-147.4702E-03,+415.3439E-03,+3.9201005E+00
-8.2500E-03,-2.1164522E+00,-287.5304E-03,+448.3345E-03,+3.9201005E+00
-8.0000E-03,-2.1164522E+00,-266.7867E-03,+427.5907E-03,+3.9749218E+00
-7.7500E-03,-2.0408871E+00,-321.6080E-03,+402.0100E-03,+3.9956656E+00
-7.5000E-03,-2.1164522E+00,-321.6080E-03,+386.1031E-03,+4.1613065E+00
-7.2500E-03,-2.0360502E+00,-445.7613E-03,+519.0628E-03,+4.1613065E+00
-7.0000E-03,-2.0934447E+00,-425.0176E-03,+425.0176E-03,+4.1613065E+00
-6.7500E-03,-2.0383140E+00,-482.4121E-03,+482.4121E-03,+4.1613065E+00
-6.5000E-03,-2.1164522E+00,-482.4121E-03,+482.4121E-03,+4.3221105E+00
-6.2500E-03,-2.0772284E+00,-521.6359E-03,+562.8141E-03,+4.3613343E+00
-6.0000E-03,-2.0360502E+00,-562.8141E-03,+502.8465E-03,+4.3221105E+00
-5.7500E-03,-2.1161429E+00,-642.9067E-03,+482.4121E-03,+4.4022031E+00
-5.5000E-03,-2.0571034E+00,-562.8141E-03,+423.0632E-03,+4.3221105E+00
-5.2500E-03,-2.0360502E+00,-601.4191E-03,+482.4121E-03,+4.5633165E+00
-5.0000E-03,-2.0360502E+00,-643.2161E-03,+544.9528E-03,+4.5633165E+00
-4.7500E-03,-2.0360502E+00,-723.6181E-03,+559.9316E-03,+4.5633165E+00
-4.5000E-03,-2.0596765E+00,-723.6181E-03,+458.7858E-03,+4.5065408E+00
-4.2500E-03,-2.0360502E+00,-723.6181E-03,+446.3801E-03,+4.7241205E+00
-4.0000E-03,-2.0360502E+00,-804.0201E-03,+497.7002E-03,+4.7241205E+00
-3.7500E-03,-2.1109966E+00,-809.4757E-03,+557.3585E-03,+4.7241205E+00
-3.5000E-03,-2.0360502E+00,-830.2195E-03,+536.6147E-03,+4.7241205E+00
-3.2500E-03,-2.0025914E+00,-850.9633E-03,+482.4121E-03,+4.8849246E+00
-3.0000E-03,-1.9683633E+00,-884.4221E-03,+562.8141E-03,+4.9653266E+00
-2.7500E-03,-1.9556482E+00,-964.8241E-03,+490.4408E-03,+4.8849246E+00
-2.5000E-03,-1.9556482E+00,-964.8241E-03,+482.4121E-03,+4.8849246E+00
-2.2500E-03,-1.9556482E+00,-964.8241E-03,+562.8141E-03,+5.1261306E+00
-2.0000E-03,-1.9556482E+00,-1.0350842E+00,+643.2161E-03,+5.1159887E+00
-1.7500E-03,-1.8858481E+00,-1.0452261E+00,+562.8141E-03,+5.1155288E+00
-1.5000E-03,-1.8752462E+00,-1.0452261E+00,+531.4684E-03,+5.1261306E+00
-1.2500E-03,-1.9273356E+00,-1.0452261E+00,+482.4121E-03,+5.2869346E+00
-1.0000E-03,-1.8676774E+00,-1.0452261E+00,+570.3829E-03,+5.2869346E+00
-750.0E-06,-1.8752462E+00,-1.1256281E+00,+562.8141E-03,+5.2869346E+00
-500.0E-06,-1.8287629E+00,-1.1256281E+00,+562.8141E-03,+5.2869346E+00
-250.0E-06,-1.8752462E+00,-1.1256281E+00,+562.8141E-03,+5.4734781E+00
+0.0E+00,-1.7948442E+00,-1.2060301E+00,+643.2161E-03,+5.4477386E+00
+250.0E-06,-1.7948442E+00,-1.2060301E+00,+562.8141E-03,+5.4477386E+00
+500.0E-06,-1.7948442E+00,-1.2425220E+00,+562.8141E-03,+5.4477386E+00
+750.0E-06,-1.7144422E+00,-1.2864321E+00,+620.0497E-03,+5.6317090E+00
+1.0000E-03,-1.7144422E+00,-1.2864321E+00,+643.2161E-03,+5.6889447E+00
+1.2500E-03,-1.6340402E+00,-1.3668342E+00,+624.8949E-03,+5.6268638E+00
+1.5000E-03,-1.6340402E+00,-1.3668342E+00,+604.1511E-03,+5.8497487E+00
+1.7500E-03,-1.6134469E+00,-1.4472362E+00,+622.6228E-03,+5.8497487E+00
+2.0000E-03,-1.5536382E+00,-1.4472362E+00,+562.8141E-03,+5.8498992E+00
+2.2500E-03,-1.5536382E+00,-1.4472362E+00,+562.8141E-03,+5.7902410E+00
+2.5000E-03,-1.5120001E+00,-1.4472362E+00,+604.4521E-03,+5.9689146E+00
+2.7500E-03,-1.4108543E+00,-1.5276382E+00,+661.2362E-03,+5.9481708E+00
+3.0000E-03,-1.3928342E+00,-1.6053165E+00,+565.5377E-03,+6.0105527E+00
+3.2500E-03,-1.3928342E+00,-1.5276382E+00,+562.8141E-03,+6.1713567E+00
+3.5000E-03,-1.3928342E+00,-1.5638290E+00,+643.2161E-03,+6.2075475E+00
+3.7500E-03,-1.2474772E+00,-1.6080402E+00,+708.1711E-03,+6.1868037E+00
+4.0000E-03,-1.2320301E+00,-1.6831454E+00,+643.2161E-03,+6.2464620E+00
+4.2500E-03,-1.2320301E+00,-1.6080402E+00,+617.1755E-03,+6.3865222E+00
+4.5000E-03,-1.1516281E+00,-1.6884422E+00,+690.0004E-03,+6.3657784E+00
+4.7500E-03,-1.1516281E+00,-1.7013161E+00,+643.2161E-03,+6.4125627E+00
+5.0000E-03,-1.1437583E+00,-1.7688442E+00,+635.3462E-03,+6.4125627E+00
+5.2500E-03,-1.0712261E+00,-1.7688442E+00,+671.8297E-03,+6.5733668E+00
+5.5000E-03,-1.0218687E+00,-1.7688442E+00,+692.5735E-03,+6.5733668E+00
+5.7500E-03,-910.4221E-03,-1.7688442E+00,+713.3173E-03,+6.5733668E+00
+6.0000E-03,-910.4221E-03,-1.7792872E+00,+632.7731E-03,+6.7341708E+00
+6.2500E-03,-879.2353E-03,-1.8492462E+00,+723.6181E-03,+6.7341708E+00
+6.5000E-03,-830.0201E-03,-1.9011768E+00,+643.2161E-03,+6.7626422E+00
+6.7500E-03,-757.3458E-03,-1.9219205E+00,+643.2161E-03,+6.9676491E+00
+7.0000E-03,-762.6342E-03,-1.9296482E+00,+643.2161E-03,+6.9753768E+00
+7.2500E-03,-715.8582E-03,-1.9296482E+00,+723.6181E-03,+6.9753768E+00
+7.5000E-03,-669.2161E-03,-1.9841519E+00,+643.2161E-03,+6.9753768E+00
+7.7500E-03,-669.2161E-03,-1.9348028E+00,+804.0201E-03,+7.1361808E+00
+8.0000E-03,-573.2248E-03,-2.0100502E+00,+723.6181E-03,+7.1361808E+00
+8.2500E-03,-508.4121E-03,-2.0541192E+00,+643.2161E-03,+7.0557788E+00
+8.5000E-03,-588.8141E-03,-2.0100502E+00,+643.2161E-03,+7.3540616E+00
+8.7500E-03,-430.5915E-03,-2.0126317E+00,+726.1995E-03,+7.2969848E+00
+9.0000E-03,-428.0100E-03,-2.0904522E+00,+705.4558E-03,+7.3773869E+00
+9.2500E-03,-469.5059E-03,-2.0100502E+00,+643.2161E-03,+7.5381909E+00
+9.5000E-03,-347.6080E-03,-2.0904522E+00,+723.6181E-03,+7.5381909E+00
+9.7500E-03,-347.6080E-03,-2.0904522E+00,+723.6181E-03,+7.4577972E+00
+10.0000E-03,-347.6080E-03,-2.0904522E+00,+723.6181E-03,+7.6782594E+00
+10.2500E-03,-267.2060E-03,-2.0904522E+00,+804.0201E-03,+7.6989949E+00
+10.5000E-03,-204.9830E-03,-2.0722732E+00,+804.0201E-03,+7.7171739E+00
+10.7500E-03,-186.8040E-03,-2.0878875E+00,+723.6181E-03,-7.1231874E+00
+11.0000E-03,-186.8040E-03,-2.0671437E+00,+804.0201E-03,-8.0597989E+00
+11.2500E-03,-186.8040E-03,-2.0541026E+00,+767.6704E-03,-8.0597989E+00
+11.5000E-03,-122.0079E-03,-2.0100502E+00,+723.6181E-03,-7.9950028E+00
+11.7500E-03,-106.4020E-03,-2.0853143E+00,+648.3540E-03,-7.8938570E+00
+12.0000E-03,-80.5203E-03,-2.0100502E+00,+749.4998E-03,-7.8989949E+00
+12.2500E-03,-26.0000E-03,-2.0100502E+00,+723.6181E-03,-7.7044143E+00
+12.5000E-03,+54.4020E-03,-2.0100502E+00,+804.0201E-03,-7.6577889E+00
+12.7500E-03,+127.0930E-03,-2.0100502E+00,+804.0201E-03,-7.7304799E+00
+13.0000E-03,+134.8040E-03,-2.0100502E+00,+804.0201E-03,-7.7381909E+00
+13.2500E-03,+166.0075E-03,-1.9608517E+00,+723.6181E-03,-7.4657814E+00
+13.5000E-03,+285.1484E-03,-1.9296482E+00,+804.0201E-03,-7.4969848E+00
+13.7500E-03,+295.6080E-03,-1.9399323E+00,+804.0201E-03,-7.4969848E+00
+14.0000E-03,+295.6080E-03,-1.9296482E+00,+853.3942E-03,-7.3361808E+00
+14.2500E-03,+376.0100E-03,-1.9010179E+00,+832.6504E-03,-7.2844091E+00
+14.5000E-03,+456.4121E-03,-1.8571328E+00,+811.9066E-03,-7.3361808E+00
+14.7500E-03,+456.4121E-03,-1.8492462E+00,+723.6181E-03,-7.1753768E+00
+15.0000E-03,+536.8141E-03,-1.8492462E+00,+804.0201E-03,-7.0949748E+00
+15.2500E-03,+591.1589E-03,-1.8492462E+00,+804.0201E-03,-7.1210320E+00
+15.5000E-03,+542.1275E-03,-1.7688442E+00,+884.4221E-03,-6.9341708E+00
+15.7500E-03,+697.6181E-03,-1.7038725E+00,+804.0201E-03,-6.9341708E+00
+16.0000E-03,+697.6181E-03,-1.7326701E+00,+804.0201E-03,-6.9341708E+00
+16.2500E-03,+721.1022E-03,-1.6884422E+00,+804.0201E-03,-6.7733668E+00
+16.5000E-03,+858.4221E-03,-1.6857019E+00,+804.0201E-03,-6.7706265E+00
+16.7500E-03,+920.8206E-03,-1.6080402E+00,+786.0166E-03,-6.5321607E+00
+17.0000E-03,+938.8241E-03,-1.6080402E+00,+884.4221E-03,-6.5738155E+00
+17.2500E-03,+1.0192261E+00,-1.5485491E+00,+804.0201E-03,-6.5916518E+00
+17.5000E-03,+1.0190589E+00,-1.5276382E+00,+804.0201E-03,-6.3713567E+00
+17.7500E-03,+1.0996281E+00,-1.5276382E+00,+884.4221E-03,-6.3115313E+00
+18.0000E-03,+1.0996281E+00,-1.4472362E+00,+884.4221E-03,-6.3713567E+00
+18.2500E-03,+1.1800301E+00,-1.4472362E+00,+804.0201E-03,-6.2105527E+00
+18.5000E-03,+1.2604321E+00,-1.3692401E+00,+884.4221E-03,-6.2081468E+00
+18.7500E-03,+1.2604321E+00,-1.3668342E+00,+884.4221E-03,-6.2105527E+00
+19.0000E-03,+1.2604321E+00,-1.4033427E+00,+840.5286E-03,-5.9693467E+00
+19.2500E-03,+1.3408342E+00,-1.3510694E+00,+949.0594E-03,-6.0339839E+00
+19.5000E-03,+1.3408342E+00,-1.3618551E+00,+804.0201E-03,-5.9693467E+00
+19.7500E-03,+1.4212362E+00,-1.2864321E+00,+910.1449E-03,-5.8085427E+00
+20.0000E-03,+1.4212362E+00,-1.2060301E+00,+884.4221E-03,-5.8085427E+00
+20.2500E-03,+1.4884465E+00,-1.2060301E+00,+817.2117E-03,-5.5805283E+00
+20.5000E-03,+1.5016382E+00,-1.2060301E+00,+876.8699E-03,-5.5748888E+00
+20.7500E-03,+1.5016382E+00,-1.0973322E+00,+964.8241E-03,-5.6477386E+00
+21.0000E-03,+1.5016382E+00,-1.0942658E+00,+884.4221E-03,-5.4065326E+00
+21.2500E-03,+1.5820402E+00,-1.1150096E+00,+964.8241E-03,-5.4065326E+00
+21.5000E-03,+1.5117634E+00,-1.0452261E+00,+884.4221E-03,-5.4065326E+00
+21.7500E-03,+1.5016382E+00,-1.0452261E+00,+964.8241E-03,-5.2457286E+00
+22.0000E-03,+1.5304274E+00,-964.8241E-03,+964.8241E-03,-5.2973414E+00
+22.2500E-03,+1.5820402E+00,-884.4221E-03,+964.8241E-03,-5.0849246E+00
+22.5000E-03,+1.5820402E+00,-884.4221E-03,+964.8241E-03,-5.0849246E+00
+22.7500E-03,+1.5820402E+00,-723.6181E-03,+884.4221E-03,-5.0849246E+00
+23.0000E-03,+1.5820402E+00,-723.6181E-03,+830.2362E-03,-4.8979045E+00
+23.2500E-03,+1.6569699E+00,-643.2161E-03,+964.8241E-03,-4.9241206E+00
+23.5000E-03,+1.5973117E+00,-643.2161E-03,+964.8241E-03,-4.8589900E+00
+23.7500E-03,+1.6624422E+00,-607.2008E-03,+884.4221E-03,-4.6829145E+00
+24.0000E-03,+1.6056831E+00,-482.4121E-03,+964.8241E-03,-4.7396736E+00
+24.2500E-03,+1.6624422E+00,-482.4121E-03,+884.4221E-03,-4.5221105E+00
+24.5000E-03,+1.6624422E+00,-402.0100E-03,+964.8241E-03,-4.5221105E+00
+24.7500E-03,+1.6624422E+00,-279.7944E-03,+964.8241E-03,-4.5221105E+00
+25.0000E-03,+1.6624422E+00,-241.2060E-03,+964.8241E-03,-4.3019743E+00
+25.2500E-03,+1.6624422E+00,-160.8040E-03,+1.0452261E+00,-4.3613065E+00
+25.5000E-03,+1.6624422E+00,-80.4020E-03,+904.8398E-03,-4.3408888E+00
+25.7500E-03,+1.6624422E+00,-119.6425E-03,+1.0452261E+00,-4.1201005E+00
+26.0000E-03,+1.6624422E+00,+0.0E+00,+964.8241E-03,-4.1201005E+00
+26.2500E-03,+1.6646893E+00,+78.1549E-03,+1.0452261E+00,-3.9592964E+00
+26.5000E-03,+1.6624422E+00,+137.8132E-03,+1.0222353E+00,-3.9018853E+00
+26.7500E-03,+1.6624422E+00,+204.5386E-03,+1.0014915E+00,-3.7547578E+00
+27.0000E-03,+1.6624422E+00,+305.6844E-03,+1.0452261E+00,-3.7984924E+00
+27.2500E-03,+1.6624422E+00,+402.0100E-03,+1.0404059E+00,-3.7936722E+00
+27.5000E-03,+1.6880062E+00,+402.0100E-03,+939.2602E-03,-3.6376884E+00
+27.7500E-03,+1.6624422E+00,+436.1043E-03,+998.9184E-03,-3.5572864E+00
+28.0000E-03,+1.6624422E+00,+495.7625E-03,+1.0452261E+00,-3.5572864E+00
+28.2500E-03,+1.6624422E+00,+562.8141E-03,+964.8241E-03,-3.3234737E+00
+28.5000E-03,+1.6624422E+00,+643.2161E-03,+1.0452261E+00,-3.3964824E+00
+28.7500E-03,+1.6309210E+00,+625.8564E-03,+964.8241E-03,-3.1552764E+00
+29.0000E-03,+1.6624422E+00,+723.6181E-03,+975.6015E-03,-3.2356784E+00
+29.2500E-03,+1.6524758E+00,+733.5845E-03,+1.0352597E+00,-2.9944723E+00
+29.5000E-03,+1.5820402E+00,+804.0201E-03,+964.8241E-03,-3.0251825E+00
+29.7500E-03,+1.5820402E+00,+884.4221E-03,+1.0452261E+00,-2.9944723E+00
+30.0000E-03,+1.5820402E+00,+884.4221E-03,+964.8241E-03,-2.8336683E+00
+30.2500E-03,+1.5016382E+00,+952.2846E-03,+1.0452261E+00,-2.8211288E+00
+30.5000E-03,+1.5016382E+00,+931.5408E-03,+1.0119428E+00,-2.6257456E+00
+30.7500E-03,+1.4752633E+00,+964.8241E-03,+1.0452261E+00,-2.6188372E+00
+31.0000E-03,+1.4212362E+00,+1.0452261E+00,+1.0508573E+00,-2.6728643E+00
+31.2500E-03,+1.4865255E+00,+1.0603388E+00,+1.0452261E+00,-2.4316583E+00
+31.5000E-03,+1.3408342E+00,+1.1256281E+00,+1.0810825E+00,-2.3871127E+00
+31.7500E-03,+1.2842340E+00,+1.1256281E+00,+988.6259E-03,-2.2708542E+00
+32.0000E-03,+1.2604321E+00,+1.2060301E+00,+1.1225701E+00,-2.2708542E+00
+32.2500E-03,+1.1977159E+00,+1.2060301E+00,+1.0452261E+00,-2.1100502E+00
+32.5000E-03,+1.1800301E+00,+1.2864321E+00,+1.0067966E+00,-2.0296482E+00
+32.7500E-03,+1.0404548E+00,+1.2864321E+00,+1.1256281E+00,-2.0296482E+00
+33.0000E-03,+1.0996281E+00,+1.3668342E+00,+1.0452261E+00,-1.8688442E+00
+33.2500E-03,+959.0830E-03,+1.3668342E+00,+1.1053693E+00,-1.8688442E+00
+33.5000E-03,+938.8241E-03,+1.3668342E+00,+1.0452261E+00,-1.7080402E+00
