x-axis,1,2,3,4
-30.300E-03,-186.804E-03,-53.075E-03,-241.206E-03,-7.255779E+00
-30.200E-03,-186.804E-03,-8.754E-03,-169.558E-03,-7.255779E+00
-30.100E-03,-186.804E-03,+411.829E-03,-241.206E-03,-7.185196E+00
-30.000E-03,-186.804E-03,+964.824E-03,-241.206E-03,-7.255779E+00
-29.900E-03,-153.367E-03,+1.366834E+00,-241.206E-03,-7.255779E+00
-29.800E-03,-121.266E-03,+1.768844E+00,-241.206E-03,-7.255779E+00
-29.700E-03,-110.111E-03,+2.167146E+00,-241.206E-03,-7.255779E+00
-29.600E-03,-106.402E-03,+2.331658E+00,-241.206E-03,-7.197658E+00
-29.500E-03,-106.402E-03,+2.572864E+00,-241.206E-03,-7.255779E+00
-29.400E-03,-127.377E-03,+2.814070E+00,-241.206E-03,-7.255779E+00
-29.300E-03,-106.402E-03,+2.972472E+00,-241.206E-03,-7.255779E+00
-29.200E-03,-106.402E-03,+3.071447E+00,-241.206E-03,-7.255779E+00
-29.100E-03,-106.402E-03,+3.181337E+00,-241.206E-03,-7.221035E+00
-29.000E-03,-159.719E-03,+3.323568E+00,-241.206E-03,-7.228693E+00
-28.900E-03,-106.402E-03,+3.376884E+00,-241.206E-03,-7.255779E+00
-28.800E-03,-106.402E-03,+3.457286E+00,-241.206E-03,-7.255779E+00
-28.700E-03,-106.402E-03,+3.485920E+00,-160.804E-03,-7.307548E+00
-28.600E-03,-106.402E-03,+3.570884E+00,-208.010E-03,-7.255779E+00
-28.500E-03,-186.804E-03,+3.603467E+00,-175.427E-03,-7.321558E+00
-28.400E-03,-110.352E-03,+3.618090E+00,-164.754E-03,-7.255779E+00
-28.300E-03,-186.804E-03,+3.618090E+00,-241.206E-03,-7.278301E+00
-28.200E-03,-147.497E-03,+3.698492E+00,-241.206E-03,-7.255779E+00
-28.100E-03,-186.804E-03,+3.698492E+00,-241.206E-03,-7.255779E+00
-28.000E-03,-186.804E-03,+3.698492E+00,-241.206E-03,-7.177538E+00
-27.900E-03,-186.804E-03,+3.714904E+00,-241.206E-03,-7.255779E+00
-27.800E-03,-221.789E-03,+3.733477E+00,-241.206E-03,-7.255779E+00
-27.700E-03,-186.804E-03,+3.778894E+00,-241.206E-03,-7.202221E+00
-27.600E-03,-195.075E-03,+3.778894E+00,-241.206E-03,-7.255779E+00
-27.500E-03,-256.905E-03,+3.708794E+00,-241.206E-03,-7.255779E+00
-27.400E-03,-267.206E-03,+3.750020E+00,-241.206E-03,-7.255779E+00
-27.300E-03,-234.251E-03,+3.778894E+00,-241.206E-03,-7.255779E+00
-27.200E-03,-252.824E-03,+3.778894E+00,-226.824E-03,-7.255779E+00
-27.100E-03,-263.015E-03,+3.778894E+00,-164.995E-03,-7.255779E+00
-27.000E-03,-244.442E-03,+3.778894E+00,-160.804E-03,-7.255779E+00
-26.900E-03,-225.869E-03,+3.820231E+00,-241.206E-03,-7.214442E+00
-26.800E-03,-186.804E-03,+3.778894E+00,-160.804E-03,-7.255779E+00
-26.700E-03,-186.804E-03,+3.780814E+00,-239.286E-03,-7.255779E+00
-26.600E-03,-203.457E-03,+3.778894E+00,-224.553E-03,-7.255779E+00
