second,CH1,CH2,CH3,CH4
-0.119,-0.2069045,-0.080402,-0.160804,3.2165829
-0.11875,-0.227005,-0.080402,-0.201005,3.2366834
-0.1185,-0.2471055,-0.080402,-0.2211055,3.2768844
-0.11825,-0.186804,-0.080402,-0.160804,3.2768844
-0.118,-0.2471055,-0.080402,-0.2211055,3.2768844
-0.11775,-0.267206,-0.120603,-0.160804,3.2366834
-0.1175,-0.186804,-0.080402,-0.1809045,3.1964824
-0.11725,-0.267206,-0.080402,-0.241206,3.1964824
-0.117,-0.2471055,-0.080402,-0.160804,3.2567839
-0.11675,-0.227005,-0.080402,-0.160804,3.2768844
-0.1165,-0.2069045,-0.080402,-0.160804,3.2165829
-0.11625,-0.267206,-0.080402,-0.160804,3.2768844
-0.116,-0.186804,-0.080402,-0.160804,3.2567839
-0.11575,-0.186804,-0.080402,-0.201005,3.2366834
-0.1155,-0.2069045,-0.1005025,-0.160804,3.1964824
-0.11525,-0.267206,-0.080402,-0.160804,3.2768844
-0.115,-0.2069045,-0.080402,-0.160804,3.2768844
-0.11475,-0.186804,-0.080402,-0.201005,3.2768844
-0.1145,-0.2471055,-0.080402,-0.160804,3.2165829
-0.11425,-0.186804,-0.080402,-0.241206,3.1964824
-0.114,-0.186804,-0.080402,-0.160804,3.1964824
-0.11375,-0.227005,-0.080402,-0.201005,3.1964824
-0.1135,-0.2069045,-0.080402,-0.160804,3.2768844
-0.11325,-0.186804,-0.080402,-0.160804,3.1964824
-0.113,-0.2471055,-0.080402,-0.160804,3.2567839
-0.11275,-0.186804,-0.080402,-0.201005,3.2366834
-0.1125,-0.186804,-0.080402,-0.160804,3.2165829
-0.11225,-0.267206,-0.080402,-0.160804,3.2768844
-0.112,-0.2471055,-0.080402,-0.160804,3.1964824
-0.11175,-0.267206,-0.040201,-0.201005,3.2768844
-0.1115,-0.186804,-0.080402,-0.160804,3.2567839
-0.11125,-0.267206,-0.080402,-0.241206,3.2768844
-0.111,-0.267206,-0.080402,-0.160804,3.2567839
-0.11075,-0.227005,-0.080402,-0.160804,3.2366834
-0.1105,-0.2069045,-0.0201005,-0.160804,3.2165829
-0.11025,-0.186804,-0.080402,-0.160804,3.1964824
-0.11,-0.2069045,-0.080402,-0.160804,3.2768844
-0.10975,-0.186804,-0.120603,-0.160804,3.2768844
-0.1095,-0.2069045,-0.080402,-0.2211055,3.2165829
-0.10925,-0.186804,-0.080402,-0.160804,3.1964824
-0.109,-0.2069045,-0.080402,-0.1809045,3.2768844
-0.10875,-0.227005,-0.080402,-0.160804,3.2366834
-0.1085,-0.186804,-0.080402,-0.1809045,3.1964824
-0.10825,-0.267206,-0.080402,-0.160804,3.1964824
-0.108,-0.2471055,-0.080402,-0.160804,3.2165829
