x-axis,1,2,3,4
-138.0000E-03,-247.1055E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-137.7500E-03,-227.0050E-03,-80.4020E-03,-201.0050E-03,+3.2768844E+00
-137.5000E-03,-186.8040E-03,-80.4020E-03,-241.2060E-03,+3.2768844E+00
-137.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-137.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-136.7500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-136.5000E-03,-206.9045E-03,-60.3015E-03,-160.8040E-03,+3.2567839E+00
-136.2500E-03,-267.2060E-03,-80.4020E-03,-241.2060E-03,+3.2768844E+00
-136.0000E-03,-186.8040E-03,-80.4020E-03,-180.9045E-03,+3.2768844E+00
-135.7500E-03,-267.2060E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-135.5000E-03,-206.9045E-03,-80.4020E-03,-180.9045E-03,+3.2567839E+00
-135.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-135.0000E-03,-206.9045E-03,-80.4020E-03,-100.5025E-03,+3.2768844E+00
-134.7500E-03,-227.0050E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-134.5000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2567839E+00
-134.2500E-03,-267.2060E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-134.0000E-03,-267.2060E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-133.7500E-03,-186.8040E-03,-80.4020E-03,-201.0050E-03,+3.2366834E+00
-133.5000E-03,-247.1055E-03,-80.4020E-03,-180.9045E-03,+3.2165829E+00
-133.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-133.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2165829E+00
-132.7500E-03,-227.0050E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-132.5000E-03,-186.8040E-03,-60.3015E-03,-160.8040E-03,+3.2165829E+00
-132.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-132.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2165829E+00
-131.7500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-131.5000E-03,-267.2060E-03,-80.4020E-03,-180.9045E-03,+3.2165829E+00
-131.2500E-03,-186.8040E-03,-80.4020E-03,-241.2060E-03,+3.2768844E+00
-131.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-130.7500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-130.5000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2165829E+00
-130.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-130.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2165829E+00
-129.7500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-129.5000E-03,-247.1055E-03,-80.4020E-03,-160.8040E-03,+3.2165829E+00
-129.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-129.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2567839E+00
-128.7500E-03,-227.0050E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-128.5000E-03,-186.8040E-03,-60.3015E-03,-180.9045E-03,+3.2567839E+00
-128.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-128.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
-127.7500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2366834E+00
-127.5000E-03,-206.9045E-03,-80.4020E-03,-160.8040E-03,+3.2567839E+00
-127.2500E-03,-267.2060E-03,-80.4020E-03,-160.8040E-03,+3.2768844E+00
-127.0000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2165829E+00
-126.7500E-03,-227.0050E-03,-40.2010E-03,-160.8040E-03,+3.2768844E+00
-126.5000E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.2567839E+00
-126.2500E-03,-186.8040E-03,-80.4020E-03,-160.8040E-03,+3.1964824E+00
